code_insee,commune,code_prelevement,date_prelevement,conclusion_ars,potable_ars,ph,Conductivity,Turbidity,Sulfate,Hardness,Organic_carbon,Trihalomethanes,Chloramines,Solids
81004,Albi,08100133483,2026-03-31T11:50:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,309.0,0.12,20.7,14.0,0.82,,0.29,
81004,Albi,08100133482,2026-03-11T09:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,342.0,0.0,21.2,19.36,0.59,,0.27,
81004,Albi,08100130224,2026-02-26T14:13:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.07,352.0,0.0,22.0,16.4,0.87,,0.2,
81004,Albi,08100130223,2026-02-18T12:45:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,352.0,0.18,14.0,15.73,1.1,,0.46,
81004,Albi,08100130225,2026-02-09T14:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,397.0,0.0,20.0,14.29,0.79,,0.36,
81004,Albi,08100130193,2026-01-30T11:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.89,335.0,0.13,20.0,14.42,1.1,,0.34,
81004,Albi,08100130190,2026-01-22T11:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,298.0,0.29,11.0,11.34,0.88,,0.36,
81004,Albi,08100130191,2026-01-19T14:26:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.92,353.0,0.15,16.0,13.93,1.2,,0.46,
81004,Albi,08100130194,2026-01-12T11:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,328.0,0.2,20.0,13.62,1.7,,0.19,
65440,Tarbes,06500163276,2026-04-22T12:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,308.0,0.0,35.0,15.1,0.468,,0.14,
65440,Tarbes,06500165554,2026-04-13T14:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,306.0,0.0,,,,,0.14,
65440,Tarbes,06500163275,2026-04-08T13:25:00Z,Eau d'alimentation non conforme aux exigences de qualité en vigueur. L a non-conformité concerne au moins un paramètre microbiologique et n'a toutefois pas nécessité de restriction de la  consommation de l'eau. Il a été demandé à l'exploitant de prendre les mesures correctives néc essaires pour rétablir la qualité de l'eau. Un nouveau contrôle a été programmé afin de suivre l'évolution du paramètre et de vérifier le re tour à une situation normale.,0,7.1,315.0,0.0,35.0,15.6,0.321,,0.21,
65440,Tarbes,06500162629,2026-03-24T14:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,322.0,0.0,38.0,15.3,0.0,,0.23,
65440,Tarbes,06500162628,2026-03-09T13:05:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,6.74,275.0,0.0,20.0,13.0,0.537,,0.51,
65440,Tarbes,06500163058,2026-02-24T08:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.25,318.0,0.0,0.0,15.8,0.451,0.96,0.22,
65440,Tarbes,06500163043,2026-02-11T13:35:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,376.0,0.0,48.0,18.2,0.0,,0.11,
65440,Tarbes,06500163044,2026-02-05T08:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,358.0,0.0,44.0,18.1,0.362,,0.26,
65440,Tarbes,06500162254,2026-01-28T09:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.55,365.0,0.0,50.0,18.0,0.0,,0.24,
65440,Tarbes,06500162423,2026-01-15T08:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,287.0,0.0,0.0,13.8,0.0,0.0,0.2,
65440,Tarbes,06500162404,2026-01-06T11:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,353.0,0.0,47.0,16.2,0.0,,0.33,
65440,Tarbes,06500159999,2025-12-29T13:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,360.0,1.0,,,,,0.41,
34032,Béziers,03400343903,2026-04-21T14:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.67,478.0,0.0,40.1,23.45,0.46,,0.29,
34032,Béziers,03400343902,2026-04-13T11:55:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,475.0,3.0,34.8,21.72,0.47,,0.16,
34032,Béziers,03400343904,2026-04-10T09:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,468.0,0.0,37.6,22.31,0.39,,0.22,
34032,Béziers,03400343645,2026-03-26T09:16:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.59,456.0,0.41,35.3,23.87,0.5,,0.38,
34032,Béziers,03400343657,2026-03-24T15:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.51,472.0,0.34,35.3,21.42,0.71,,0.16,
34032,Béziers,03400343655,2026-03-13T07:50:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,326.0,0.26,25.3,17.77,0.41,,0.16,
34032,Béziers,03400347865,2026-02-17T13:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,450.0,0.18,,,0.44,,0.16,
34032,Béziers,03400343170,2026-02-09T15:20:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,423.0,0.0,29.0,19.88,2.7,,0.2,
34032,Béziers,03400343171,2026-02-05T15:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.58,437.0,0.2,27.0,19.06,0.46,,0.28,
34032,Béziers,03400342856,2026-01-26T14:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,399.0,0.17,26.0,18.96,0.62,,0.45,
34032,Béziers,03400342854,2026-01-19T12:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,398.0,0.15,23.0,17.95,0.85,,0.2,
34032,Béziers,03400342857,2026-01-15T13:56:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.58,363.0,0.17,27.0,19.24,0.36,,0.45,
11262,Narbonne,01100183626,2026-04-29T09:01:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,750.0,0.0,67.0,33.67,0.29,0.12,0.59,
11262,Narbonne,01100183624,2026-04-23T13:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,536.0,0.14,52.0,26.19,0.93,,0.28,
11262,Narbonne,01100183625,2026-04-13T11:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.55,554.0,0.12,48.7,25.54,0.91,,0.62,
11262,Narbonne,01100179964,2026-03-23T11:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.32,701.0,0.12,59.0,32.29,0.28,1.62,0.67,
11262,Narbonne,01100179963,2026-03-16T09:50:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.86,503.0,0.23,0.0,23.73,1.5,36.3,0.31,
11262,Narbonne,01100179965,2026-03-10T08:57:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.73,504.0,0.0,42.2,22.67,1.5,,0.3,
11262,Narbonne,01100179639,2026-02-26T11:18:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,504.0,0.0,43.0,22.53,1.3,18.4,0.64,
11262,Narbonne,01100179638,2026-02-20T11:17:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,510.0,0.1,35.0,21.38,1.9,,0.26,
11262,Narbonne,01100179640,2026-02-10T09:46:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,748.0,0.0,58.0,33.6,0.33,,0.54,
11262,Narbonne,01100179637,2026-02-03T09:05:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.66,478.0,0.0,0.0,21.17,1.4,20.08,0.6,
11262,Narbonne,01100179296,2026-01-20T11:17:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.59,441.0,0.2,45.0,22.62,1.9,,0.26,
11262,Narbonne,01100179295,2026-01-06T10:09:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,531.0,0.84,47.0,22.9,0.72,,0.1,
11069,Carcassonne,01100183531,2026-04-28T14:35:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.93,394.0,0.14,26.5,12.19,1.2,39.0,0.73,
11069,Carcassonne,01100183526,2026-04-24T13:48:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,336.0,0.23,26.1,12.36,1.2,,0.51,
11069,Carcassonne,01100183527,2026-04-17T14:01:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,476.0,0.0,27.1,16.55,1.4,,0.43,
11069,Carcassonne,01100183529,2026-04-09T08:14:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.07,513.0,0.0,31.7,17.41,1.7,,0.21,
11069,Carcassonne,01100183528,2026-04-07T13:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.99,459.0,0.14,32.7,17.68,1.7,27.0,0.66,
11069,Carcassonne,01100183530,2026-04-01T09:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,622.0,0.0,53.0,21.48,1.5,,0.5,
11069,Carcassonne,01100179870,2026-03-26T07:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,531.0,0.11,37.7,18.07,1.6,,0.36,
11069,Carcassonne,01100179871,2026-03-19T07:58:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.07,546.0,0.0,35.4,19.36,1.8,,0.36,
11069,Carcassonne,01100179867,2026-03-17T07:32:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,571.0,0.21,34.9,20.32,1.7,,0.12,
11069,Carcassonne,01100179869,2026-03-13T08:02:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,570.0,0.47,36.5,19.52,1.6,,0.29,
11069,Carcassonne,01100179868,2026-03-05T12:53:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,508.0,0.26,32.3,18.63,1.6,,0.51,
11069,Carcassonne,01100179506,2026-02-24T14:26:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,587.0,0.14,35.0,23.66,1.7,8.6,0.84,
34301,Sète,03400343785,2026-04-23T10:06:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,578.0,0.56,27.9,20.54,0.44,,0.2,
34301,Sète,03400343787,2026-04-15T09:29:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,597.0,0.19,19.2,23.12,0.65,,0.15,
34301,Sète,03400343786,2026-04-07T10:19:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,595.0,0.15,27.5,25.15,0.52,,0.4,
34301,Sète,03400343553,2026-03-27T09:59:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.81,502.0,0.36,35.3,22.86,0.43,,0.36,
34301,Sète,03400343554,2026-03-19T08:51:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.75,583.0,0.27,21.8,23.34,0.78,,0.15,
34301,Sète,03400343552,2026-03-09T10:42:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.4,637.0,0.68,24.4,24.08,0.7,,0.52,
34301,Sète,03400343555,2026-03-02T10:22:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.58,637.0,0.24,23.0,24.69,0.59,,0.23,
34301,Sète,03400343302,2026-02-17T12:07:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,630.0,0.42,18.0,25.36,0.74,,0.22,
34301,Sète,03400343303,2026-02-03T10:42:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.68,627.0,0.0,21.0,24.17,0.71,,0.2,
34301,Sète,03400343008,2026-01-27T09:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,597.0,0.19,18.0,25.28,0.79,,0.42,
34301,Sète,03400343007,2026-01-15T11:18:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,596.0,0.41,13.0,27.48,0.69,,0.5,
34301,Sète,03400343009,2026-01-07T09:35:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.78,616.0,0.27,15.0,23.44,0.87,,0.24,
69266,Villeurbanne,06900175487,2026-04-27T12:09:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,427.0,0.0,28.7,19.96,0.41,,0.12,
69266,Villeurbanne,06900175486,2026-04-23T13:07:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.0,406.0,0.0,28.9,20.22,0.47,,0.17,
69266,Villeurbanne,06900175485,2026-04-21T10:50:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.0,431.0,0.0,28.7,20.02,0.61,,0.15,
69266,Villeurbanne,06900175484,2026-04-17T09:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,453.0,0.0,28.0,20.05,0.51,,0.05,
69266,Villeurbanne,06900175483,2026-04-14T11:42:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.0,432.0,0.0,27.2,20.81,0.53,,0.16,
69266,Villeurbanne,06900175482,2026-04-07T12:48:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,440.0,0.24,31.2,20.35,0.43,,0.11,
69266,Villeurbanne,06900175481,2026-04-03T14:36:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,499.0,0.11,29.7,20.9,0.5,,0.2,
69266,Villeurbanne,06900175480,2026-04-01T12:01:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,385.0,0.16,22.4,17.32,0.92,,0.18,
69266,Villeurbanne,06900175011,2026-03-24T13:33:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,397.0,0.0,26.0,19.19,0.5,,0.06,
69266,Villeurbanne,06900175010,2026-03-20T10:27:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,444.0,0.15,28.2,21.17,0.39,,0.09,
69266,Villeurbanne,06900175009,2026-03-19T08:41:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,443.0,0.0,27.9,20.09,0.47,,0.06,
69266,Villeurbanne,06900175008,2026-03-16T09:21:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,438.0,0.14,26.8,20.82,0.39,,0.13,
42187,Roanne,04200200275,2026-04-02T13:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,257.0,0.31,3.3,9.58,1.1,,0.09,
42187,Roanne,04200199943,2026-03-23T12:33:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,249.0,0.0,3.7,9.83,1.1,,0.08,
42187,Roanne,04200200098,2026-03-02T11:57:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.99,251.0,0.16,0.0,9.93,1.2,,0.07,
42187,Roanne,04200199605,2026-02-24T09:53:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,253.0,0.0,3.2,9.85,1.1,,0.0,
42187,Roanne,04200199358,2026-01-22T10:33:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,259.0,0.1,3.2,9.75,1.2,,0.04,
42187,Roanne,04200199357,2026-01-14T09:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,230.0,0.13,3.3,9.98,1.3,,0.05,
42187,Roanne,04200199007,2025-12-30T10:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,255.0,0.28,,,,,0.0,
42187,Roanne,04200199005,2025-12-10T08:46:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,268.0,0.1,,,,,0.09,
42187,Roanne,04200199006,2025-12-02T11:06:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,263.0,0.2,,,,,0.03,
42187,Roanne,04200198537,2025-11-28T10:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,242.0,0.1,,,,,0.09,
42187,Roanne,04200198538,2025-11-20T09:06:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.2,256.0,0.15,,,,,0.05,
42187,Roanne,04200198535,2025-11-20T08:44:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.2,244.0,0.12,,,,,0.06,
01053,Bourg-en-Bresse,00100150174,2026-04-23T14:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,524.0,0.13,6.7,23.04,0.27,,0.31,
01053,Bourg-en-Bresse,00100150139,2026-04-10T12:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,481.0,0.0,8.0,23.47,0.33,,0.36,
01053,Bourg-en-Bresse,00100150049,2026-03-24T12:54:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,466.0,0.29,8.4,23.7,0.0,,0.36,
01053,Bourg-en-Bresse,00100149438,2026-03-06T11:49:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,495.0,0.1,8.3,29.99,0.0,,0.29,
